lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
0.008,,,5,19400,2,1718.0,2103.0,1910.5,1718.0,0.999,0.1948
0.008,,,5,19400,1,1865.0,1865.0,1865.0,1865.0,0.99871,0.2196
0.008,,,5,19400,2,1724.0,2074.0,1899.0,2074.0,0.64243,0.6499
0.008,,,5,19400,1,1693.0,1693.0,1693.0,1693.0,0.99912,0.2115
0.008,,,5,19400,1,2073.0,2073.0,2073.0,2073.0,0.78557,0.6092
0.008,,,5,19400,1,2379.0,2379.0,2379.0,2379.0,0.29984,0.9783
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.99871,0.2153
0.008,,,5,19400,1,2122.0,2122.0,2122.0,2122.0,0.26418,0.7706
0.008,,,5,19400,1,2123.0,2123.0,2123.0,2123.0,0.23202,0.8908
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.7563,0.6222
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.47533,0.6813
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.81117,0.5909
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.40365,0.7118
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.99874,0.2072
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.32228,0.7582
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.99856,0.2112
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.99856,0.2055
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.23183,0.8325
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.99837,0.2297
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.72871,0.5343
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.72871,0.4882
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.69172,0.4527
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.54763,0.5888
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.5694
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6629
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.635
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.06,0.6486
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8893
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8465
0.008,,,5,19400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6794
0.008,,,5,19600,3,1772.0,2037.0,1867.67,1794.0,0.9994,0.1971
0.008,,,5,19600,3,1718.0,2260.0,2027.0,2260.0,0.32255,0.8111
0.008,,,5,19600,2,1865.0,2238.0,2051.5,2238.0,0.23212,0.7852
0.008,,,5,19600,2,1724.0,2074.0,1899.0,2074.0,0.8113,0.5739
0.008,,,5,19600,1,1693.0,1693.0,1693.0,1693.0,0.99954,0.196
0.008,,,5,19600,1,2073.0,2073.0,2073.0,2073.0,0.88684,0.5414
0.008,,,5,19600,1,2379.0,2379.0,2379.0,2379.0,0.4039,0.8533
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.99932,0.2005
0.008,,,5,19600,1,2122.0,2122.0,2122.0,2122.0,0.59369,0.6695
0.008,,,5,19600,1,2123.0,2123.0,2123.0,2123.0,0.53829,0.7696
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.87139,0.5449
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.72311,0.5907
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.90035,0.5239
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.68529,0.6229
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.2638,0.9332
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.64234,0.6688
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.26377,0.795
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.26421,0.7988
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.53819,0.7235
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.99914,0.2137
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.85683,0.4785
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.85683,0.4384
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.83731,0.4132
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.76127,0.5155
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.64968,0.5127
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.54763,0.5867
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.54763,0.5585
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.48594,0.5719
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.7699
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.7388
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5975
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.06,0.7108
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8133
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6465
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7088
0.008,,,5,19600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8337
0.008,,,5,19800,4,1772.0,2411.0,2003.5,2411.0,0.32261,0.7922
0.008,,,5,19800,3,1718.0,2260.0,2027.0,2260.0,0.64249,0.7198
0.008,,,5,19800,2,1865.0,2238.0,2051.5,2238.0,0.53834,0.7013
0.008,,,5,19800,2,1724.0,2074.0,1899.0,2074.0,0.90042,0.5205
0.008,,,5,19800,2,1693.0,2466.0,2079.5,2466.0,0.32264,0.7615
0.008,,,5,19800,1,2073.0,2073.0,2073.0,2073.0,0.94028,0.4898
0.008,,,5,19800,1,2379.0,2379.0,2379.0,2379.0,0.68542,0.7509
0.008,,,5,19800,1,2449.0,2449.0,2449.0,2449.0,0.23221,0.9171
0.008,,,5,19800,1,2122.0,2122.0,2122.0,2122.0,0.78558,0.5939
0.008,,,5,19800,1,2123.0,2123.0,2123.0,2123.0,0.75634,0.6826
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.93213,0.4962
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.85388,0.5298
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.94741,0.4759
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.83392,0.5624
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.4754,0.8179
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.81125,0.5976
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.47539,0.7109
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.59371,0.7153
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.75629,0.6496
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.26386,0.959
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.92445,0.4328
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.92445,0.3974
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.91414,0.3784
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.87401,0.4574
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.81513,0.4705
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.76127,0.5228
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.76127,0.5039
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.72871,0.523
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.64968,0.6843
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.64968,0.6523
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.60191,0.5423
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.48594,0.6341
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.41584,0.7212
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.41584,0.5743
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.6278
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.7304
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.06,0.9
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.06,0.6093
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6819
0.008,,,5,19800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8746
0.008,,,5,20000,4,1772.0,2411.0,2003.5,2411.0,0.64252,0.7105
0.008,,,5,20000,3,1718.0,2260.0,2027.0,2260.0,0.81133,0.6411
0.008,,,5,20000,2,1865.0,2238.0,2051.5,2238.0,0.75637,0.6252
0.008,,,5,20000,2,1724.0,2074.0,1899.0,2074.0,0.94745,0.4749
0.008,,,5,20000,2,1693.0,2466.0,2079.5,2466.0,0.64253,0.6837
0.008,,,5,20000,1,2073.0,2073.0,2073.0,2073.0,0.96848,0.4525
0.008,,,5,20000,1,2379.0,2379.0,2379.0,2379.0,0.83399,0.6767
0.008,,,5,20000,1,2449.0,2449.0,2449.0,2449.0,0.53839,0.8144
0.008,,,5,20000,1,2122.0,2122.0,2122.0,2122.0,0.88684,0.5407
0.008,,,5,20000,1,2123.0,2123.0,2123.0,2123.0,0.87141,0.619
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.96418,0.4523
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.92289,0.4838
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.97225,0.4369
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.91235,0.5078
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.72315,0.7445
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.90039,0.5397
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.72314,0.6358
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.78559,0.6416
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.87138,0.5823
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.47543,0.8387
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.96013,0.3984
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.96013,0.3666
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.95469,0.3513
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.93351,0.421
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.90244,0.4308
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.87401,0.4765
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.87401,0.4619
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.85683,0.4766
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.81513,0.6132
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.81513,0.584
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.78992,0.4969
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.72871,0.5735
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.69172,0.6491
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.6118
0.008,,,5,20000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.7793
0.008,,,3,16000,5,1887.0,3425.0,2320.2,3425.0,0.99993,0.225
0.008,,,3,16000,4,1936.0,3436.0,2424.25,3436.0,0.99995,0.2251
0.008,,,3,16000,4,1967.0,3337.0,2606.25,3337.0,0.81137,0.6517
0.008,,,3,16000,3,1941.0,3283.0,2478.33,3283.0,0.99994,0.2198
0.008,,,3,16000,3,1955.0,3196.0,2733.67,3196.0,0.90045,0.6242
0.008,,,3,16000,3,2040.0,3230.0,2732.67,3230.0,0.83401,0.686
0.008,,,3,16000,2,2076.0,3324.0,2700.0,3324.0,0.99998,0.2053
0.008,,,3,16000,2,2127.0,3324.0,2725.5,3324.0,0.99991,0.2299
0.008,,,3,16000,2,2918.0,3614.0,3266.0,3614.0,0.53844,0.6711
0.008,,,3,16000,2,2896.0,3153.0,3024.5,3153.0,0.9403,0.5371
0.008,,,3,16000,2,3112.0,3484.0,3298.0,3484.0,0.40398,0.8617
0.008,,,3,16000,2,2611.0,3553.0,3082.0,3553.0,0.87146,0.6185
0.008,,,3,16000,2,3356.0,3438.0,3397.0,3438.0,0.26399,0.7843
0.008,,,3,16000,1,3491.0,3491.0,3491.0,3491.0,0.99994,0.2256
0.008,,,3,16000,2,2957.0,3380.0,3168.5,3380.0,0.59383,0.6695
0.008,,,3,16000,1,3376.0,3376.0,3376.0,3376.0,0.9999,0.2136
0.008,,,3,16000,1,3138.0,3138.0,3138.0,3138.0,0.95377,0.5474
0.008,,,3,16000,1,3528.0,3528.0,3528.0,3528.0,0.32271,0.8233
0.008,,,3,16000,1,3292.0,3292.0,3292.0,3292.0,0.9124,0.5863
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.99999,0.1954
0.008,,,3,16000,1,3545.0,3545.0,3545.0,3545.0,0.32271,0.7452
0.008,,,3,16000,1,3643.0,3643.0,3643.0,3643.0,0.78565,0.7275
0.008,,,3,16000,1,3241.0,3241.0,3241.0,3241.0,0.93216,0.5543
0.008,,,3,16000,1,3544.0,3544.0,3544.0,3544.0,0.78565,0.6622
0.008,,,3,16000,1,3308.0,3308.0,3308.0,3308.0,0.83401,0.6604
0.008,,,3,16000,1,3269.0,3269.0,3269.0,3269.0,0.68546,0.6488
0.008,,,3,16000,1,3443.0,3443.0,3443.0,3443.0,0.26444,0.8984
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.99997,0.2122
0.008,,,3,16000,1,3444.0,3444.0,3444.0,3444.0,0.53844,0.7603
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.99991,0.239
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.99996,0.2204
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.99993,0.2236
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.93351,0.4454
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.766
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6645
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.7384
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6184
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6906
0.008,,,3,16000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.787
0.008,,,3,16200,5,1887.0,3425.0,2320.2,3425.0,0.99996,0.2122
0.008,,,3,16200,4,1936.0,3436.0,2424.25,3436.0,0.99997,0.2122
0.008,,,3,16200,4,1967.0,3337.0,2606.25,3337.0,0.90046,0.588
0.008,,,3,16200,3,1941.0,3283.0,2478.33,3283.0,0.99997,0.206
0.008,,,3,16200,3,1955.0,3196.0,2733.67,3196.0,0.94747,0.5633
0.008,,,3,16200,3,2040.0,3230.0,2732.67,3230.0,0.9124,0.6192
0.008,,,3,16200,3,2076.0,3556.0,2985.33,3556.0,0.3,0.8158
0.008,,,3,16200,2,2127.0,3324.0,2725.5,3324.0,0.99995,0.2177
0.008,,,3,16200,2,2918.0,3614.0,3266.0,3614.0,0.75642,0.6112
0.008,,,3,16200,2,2896.0,3153.0,3024.5,3153.0,0.9685,0.49
0.008,,,3,16200,2,3112.0,3484.0,3298.0,3484.0,0.68546,0.7664
0.008,,,3,16200,2,2611.0,3553.0,3082.0,3553.0,0.93216,0.5613
0.008,,,3,16200,2,3356.0,3438.0,3397.0,3438.0,0.4755,0.7014
0.008,,,3,16200,1,3491.0,3491.0,3491.0,3491.0,0.99997,0.2107
0.008,,,3,16200,2,2957.0,3380.0,3168.5,3380.0,0.78565,0.6054
0.008,,,3,16200,1,3376.0,3376.0,3376.0,3376.0,0.99995,0.2009
0.008,,,3,16200,1,3138.0,3138.0,3138.0,3138.0,0.9756,0.4976
0.008,,,3,16200,1,3528.0,3528.0,3528.0,3528.0,0.64257,0.7371
0.008,,,3,16200,1,3292.0,3292.0,3292.0,3292.0,0.95377,0.5372
0.008,,,3,16200,1,3577.0,3577.0,3577.0,3577.0,0.40398,0.7604
0.008,,,3,16200,1,3545.0,3545.0,3545.0,3545.0,0.64257,0.6663
0.008,,,3,16200,1,3643.0,3643.0,3643.0,3643.0,0.88688,0.6567
0.008,,,3,16200,1,3241.0,3241.0,3241.0,3241.0,0.9642,0.5033
0.008,,,3,16200,1,3544.0,3544.0,3544.0,3544.0,0.88688,0.5955
0.008,,,3,16200,1,3308.0,3308.0,3308.0,3308.0,0.9124,0.6006
0.008,,,3,16200,1,3269.0,3269.0,3269.0,3269.0,0.83401,0.5937
0.008,,,3,16200,1,3443.0,3443.0,3443.0,3443.0,0.59383,0.7815
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.99998,0.2002
0.008,,,3,16200,1,3444.0,3444.0,3444.0,3444.0,0.75642,0.6788
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.99995,0.2248
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.99998,0.2074
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.99996,0.2109
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.96491,0.4099
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6947
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6885
0.008,,,3,16200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9286
0.008,,,3,16400,5,1887.0,3425.0,2320.2,3425.0,0.99998,0.1999
0.008,,,3,16400,4,1936.0,3436.0,2424.25,3436.0,0.99999,0.1982
0.008,,,3,16400,4,1967.0,3337.0,2606.25,3337.0,0.94747,0.5334
0.008,,,3,16400,3,1941.0,3283.0,2478.33,3283.0,0.99998,0.1938
0.008,,,3,16400,3,1955.0,3196.0,2733.67,3196.0,0.97228,0.5168
0.008,,,3,16400,3,2040.0,3230.0,2732.67,3230.0,0.95377,0.5569
0.008,,,3,16400,3,2076.0,3556.0,2985.33,3556.0,0.40398,0.7286
0.008,,,3,16400,2,2127.0,3324.0,2725.5,3324.0,0.99998,0.2038
0.008,,,3,16400,2,2918.0,3614.0,3266.0,3614.0,0.87146,0.5446
0.008,,,3,16400,2,2896.0,3153.0,3024.5,3153.0,0.98337,0.4501
0.008,,,3,16400,2,3112.0,3484.0,3298.0,3484.0,0.83401,0.6764
0.008,,,3,16400,2,2611.0,3553.0,3082.0,3553.0,0.9642,0.5115
0.008,,,3,16400,2,3356.0,3438.0,3397.0,3438.0,0.72321,0.6291
0.008,,,3,16400,1,3491.0,3491.0,3491.0,3491.0,0.99998,0.1964
0.008,,,3,16400,2,2957.0,3380.0,3168.5,3380.0,0.88688,0.5451
0.008,,,3,16400,2,3207.0,3376.0,3291.5,3207.0,0.26443,0.9213
0.008,,,3,16400,1,3138.0,3138.0,3138.0,3138.0,0.98713,0.4555
0.008,,,3,16400,1,3528.0,3528.0,3528.0,3528.0,0.81137,0.6577
0.008,,,3,16400,1,3292.0,3292.0,3292.0,3292.0,0.9756,0.4904
0.008,,,3,16400,1,3577.0,3577.0,3577.0,3577.0,0.68546,0.6755
0.008,,,3,16400,1,3545.0,3545.0,3545.0,3545.0,0.81137,0.5968
0.008,,,3,16400,1,3643.0,3643.0,3643.0,3643.0,0.9403,0.5886
0.008,,,3,16400,1,3241.0,3241.0,3241.0,3241.0,0.98111,0.4603
0.008,,,3,16400,1,3544.0,3544.0,3544.0,3544.0,0.9403,0.5394
0.008,,,3,16400,1,3308.0,3308.0,3308.0,3308.0,0.95377,0.5378
0.008,,,3,16400,1,3269.0,3269.0,3269.0,3269.0,0.9124,0.5329
0.008,,,3,16400,1,3443.0,3443.0,3443.0,3443.0,0.78565,0.7029
0.008,,,3,16400,1,3486.0,3486.0,3486.0,3486.0,0.32271,0.7675
0.008,,,3,16400,1,3444.0,3444.0,3444.0,3444.0,0.87146,0.6164
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.99998,0.2121
0.008,,,3,16400,1,3531.0,3531.0,3531.0,3531.0,0.23232,0.7559
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.99998,0.1979
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.98148,0.3755
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.8157
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.8054
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9135
0.008,,,3,16400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6942
0.008,,,3,16600,6,1887.0,3592.0,2532.17,3592.0,0.264,0.8389
0.008,,,3,16600,5,1936.0,3670.0,2673.4,3670.0,0.23232,0.9389
0.008,,,3,16600,4,1967.0,3337.0,2606.25,3337.0,0.97228,0.486
0.008,,,3,16600,4,1941.0,3469.0,2726.0,3469.0,0.40398,0.8511
0.008,,,3,16600,3,1955.0,3196.0,2733.67,3196.0,0.98537,0.4691
0.008,,,3,16600,3,2040.0,3230.0,2732.67,3230.0,0.9756,0.5025
0.008,,,3,16600,3,2076.0,3556.0,2985.33,3556.0,0.68546,0.6522
0.008,,,3,16600,2,2127.0,3324.0,2725.5,3324.0,0.99999,0.193
0.008,,,3,16600,2,2918.0,3614.0,3266.0,3614.0,0.93216,0.4939
0.008,,,3,16600,2,2896.0,3153.0,3024.5,3153.0,0.99123,0.4143
0.008,,,3,16600,2,3112.0,3484.0,3298.0,3484.0,0.9124,0.6042
0.008,,,3,16600,2,2611.0,3553.0,3082.0,3553.0,0.98111,0.4678
0.008,,,3,16600,2,3356.0,3438.0,3397.0,3438.0,0.85393,0.5701
0.008,,,3,16600,2,3491.0,3528.0,3509.5,3528.0,0.26444,0.8585
0.008,,,3,16600,2,2957.0,3380.0,3168.5,3380.0,0.9403,0.4938
0.008,,,3,16600,2,3207.0,3376.0,3291.5,3207.0,0.59383,0.8137
0.008,,,3,16600,1,3138.0,3138.0,3138.0,3138.0,0.99321,0.4214
0.008,,,3,16600,1,3528.0,3528.0,3528.0,3528.0,0.90046,0.5911
0.008,,,3,16600,1,3292.0,3292.0,3292.0,3292.0,0.98713,0.454
0.008,,,3,16600,1,3577.0,3577.0,3577.0,3577.0,0.83401,0.6062
0.008,,,3,16600,1,3545.0,3545.0,3545.0,3545.0,0.90046,0.5424
0.008,,,3,16600,1,3643.0,3643.0,3643.0,3643.0,0.9685,0.5412
0.008,,,3,16600,1,3241.0,3241.0,3241.0,3241.0,0.99003,0.4219
0.008,,,3,16600,1,3544.0,3544.0,3544.0,3544.0,0.9685,0.4927
0.008,,,3,16600,1,3308.0,3308.0,3308.0,3308.0,0.9756,0.4843
0.008,,,3,16600,1,3269.0,3269.0,3269.0,3269.0,0.95377,0.4839
0.008,,,3,16600,1,3443.0,3443.0,3443.0,3443.0,0.88688,0.6346
0.008,,,3,16600,1,3486.0,3486.0,3486.0,3486.0,0.64257,0.686
0.008,,,3,16600,1,3444.0,3444.0,3444.0,3444.0,0.93216,0.5504
0.008,,,3,16600,1,3563.0,3563.0,3563.0,3563.0,0.3,0.828
0.008,,,3,16600,1,3531.0,3531.0,3531.0,3531.0,0.53844,0.6748
0.008,,,3,16600,1,3591.0,3591.0,3591.0,3591.0,0.264,0.9399
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.99023,0.3452
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.41584,0.625
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6123
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.06,0.78
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9109
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6814
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6508
0.008,,,3,16600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6618
0.008,,,3,16800,6,1887.0,3592.0,2532.17,3592.0,0.4755,0.7358
0.008,,,3,16800,5,1936.0,3670.0,2673.4,3670.0,0.53844,0.8372
0.008,,,3,16800,4,1967.0,3337.0,2606.25,3337.0,0.98537,0.4485
0.008,,,3,16800,4,1941.0,3469.0,2726.0,3469.0,0.68546,0.7575
0.008,,,3,16800,3,1955.0,3196.0,2733.67,3196.0,0.99228,0.43
0.008,,,3,16800,3,2040.0,3230.0,2732.67,3230.0,0.98713,0.4593
0.008,,,3,16800,3,2076.0,3556.0,2985.33,3556.0,0.83401,0.5886
0.008,,,3,16800,3,2127.0,3626.0,3025.67,3626.0,0.26444,0.7977
0.008,,,3,16800,2,2918.0,3614.0,3266.0,3614.0,0.9642,0.4449
0.008,,,3,16800,2,2896.0,3153.0,3024.5,3153.0,0.99537,0.3816
0.008,,,3,16800,2,3112.0,3484.0,3298.0,3484.0,0.95377,0.5432
0.008,,,3,16800,2,2611.0,3553.0,3082.0,3553.0,0.99003,0.4256
0.008,,,3,16800,2,3356.0,3438.0,3397.0,3438.0,0.92291,0.5144
0.008,,,3,16800,2,3491.0,3528.0,3509.5,3528.0,0.59383,0.7557
0.008,,,3,16800,2,2957.0,3380.0,3168.5,3380.0,0.9685,0.4509
0.008,,,3,16800,2,3207.0,3376.0,3291.5,3207.0,0.78565,0.7236
0.008,,,3,16800,1,3138.0,3138.0,3138.0,3138.0,0.99641,0.389
0.008,,,3,16800,1,3528.0,3528.0,3528.0,3528.0,0.94747,0.5336
0.008,,,3,16800,1,3292.0,3292.0,3292.0,3292.0,0.99321,0.4132
0.008,,,3,16800,1,3577.0,3577.0,3577.0,3577.0,0.9124,0.551
0.008,,,3,16800,1,3545.0,3545.0,3545.0,3545.0,0.94747,0.4961
0.008,,,3,16800,1,3643.0,3643.0,3643.0,3643.0,0.98337,0.4971
0.008,,,3,16800,1,3241.0,3241.0,3241.0,3241.0,0.99474,0.3901
0.008,,,3,16800,1,3544.0,3544.0,3544.0,3544.0,0.98337,0.4508
0.008,,,3,16800,1,3308.0,3308.0,3308.0,3308.0,0.98713,0.4386
0.008,,,3,16800,1,3269.0,3269.0,3269.0,3269.0,0.9756,0.4449
0.008,,,3,16800,1,3443.0,3443.0,3443.0,3443.0,0.9403,0.5755
0.008,,,3,16800,1,3486.0,3486.0,3486.0,3486.0,0.81137,0.6197
0.008,,,3,16800,1,3444.0,3444.0,3444.0,3444.0,0.9642,0.5014
0.008,,,3,16800,1,3563.0,3563.0,3563.0,3563.0,0.40398,0.7333
0.008,,,3,16800,1,3531.0,3531.0,3531.0,3531.0,0.75642,0.5989
0.008,,,3,16800,1,3591.0,3591.0,3591.0,3591.0,0.4755,0.8416
