imposed_cv,imposed_T,seed,tick,realized_interval,cell_S,n_intervals,n_divisions
0.0,3200,5,16800,3200.0,0.0,4,5
0.0,3200,5,16800,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17000,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17200,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17400,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17600,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,17800,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18000,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18200,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18400,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18600,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,18800,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19000,3200.0,0.0,4,5
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,3200.0,0.0,5,6
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19200,-1.0,0.0,0,0
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,3200.0,0.0,5,6
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19400,-1.0,0.0,0,0
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,3200.0,0.0,5,6
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19600,-1.0,0.0,0,0
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,19800,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,5,20000,3200.0,0.0,5,6
0.0,3200,10,16000,3200.0,0.29999,4,5
0.0,3200,10,16000,3200.0,0.29997,4,5
0.0,3200,10,16000,3200.0,0.29999,3,4
0.0,3200,10,16000,3200.0,0.29999,3,4
0.0,3200,10,16000,3200.0,0.29997,3,4
0.0,3200,10,16000,3200.0,0.29999,2,3
0.0,3200,10,16000,3200.0,0.29995,2,3
0.0,3200,10,16000,3200.0,0.29999,2,3
0.0,3200,10,16000,3200.0,0.29999,2,3
0.0,3200,10,16000,3200.0,0.29998,2,3
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29997,1,2
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29997,1,2
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29995,1,2
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29999,1,2
0.0,3200,10,16000,3200.0,0.29997,1,2
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29996,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29996,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29995,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29996,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29997,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29996,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29995,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29998,0,0
0.0,3200,10,16000,-1.0,0.29996,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16000,-1.0,0.0,0,0
0.0,3200,10,16200,3200.0,0.40398,4,5
0.0,3200,10,16200,3200.0,0.40394,4,5
0.0,3200,10,16200,3200.0,0.40398,3,4
0.0,3200,10,16200,3200.0,0.40398,3,4
0.0,3200,10,16200,3200.0,0.40395,3,4
0.0,3200,10,16200,3200.0,0.40398,2,3
0.0,3200,10,16200,3200.0,0.40393,2,3
0.0,3200,10,16200,3200.0,0.40398,2,3
0.0,3200,10,16200,3200.0,0.40398,2,3
0.0,3200,10,16200,3200.0,0.40396,2,3
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40396,1,2
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40395,1,2
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40393,1,2
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40398,1,2
0.0,3200,10,16200,3200.0,0.40396,1,2
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40394,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40395,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40394,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40396,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40396,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40395,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40393,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40398,0,0
0.0,3200,10,16200,-1.0,0.40394,0,0
0.0,3200,10,16400,3200.0,0.68546,4,5
0.0,3200,10,16600,3200.0,0.83401,4,5
0.0,3200,10,16800,3200.0,0.9124,4,5
0.0,3200,10,17000,3200.0,0.95377,4,5
0.0,3200,10,17200,3200.0,0.9756,4,5
0.0,3200,10,17400,3200.0,0.98713,4,5
0.0,3200,10,17600,3200.0,0.99321,4,5
0.0,3200,10,17800,3200.0,0.99641,4,5
0.0,3200,10,18000,3200.0,0.99811,4,5
0.0,3200,10,18200,3200.0,0.999,4,5
0.0,3200,10,18400,3200.0,0.99947,4,5
0.0,3200,10,18600,3200.0,0.99972,4,5
0.0,3200,10,18800,3200.0,0.99985,4,5
0.0,3200,10,19000,3200.0,0.99992,4,5
0.0,3200,10,19200,3200.0,0.29999,5,6
0.0,3200,10,19200,-1.0,0.0,0,0
0.0,3200,10,19400,3200.0,0.40398,5,6
0.0,3200,10,19400,-1.0,0.24566,0,0
0.0,3200,10,19600,3200.0,0.68546,5,6
0.0,3200,10,19600,-1.0,0.60191,0,0
0.0,3200,10,19800,3200.0,0.83401,5,6
0.0,3200,10,19800,-1.0,0.78992,0,0
0.0,3200,10,20000,3200.0,0.9124,5,6
0.0,3200,10,20000,-1.0,0.88913,0,0
0.0,3200,3,16000,3200.0,0.29999,4,5
0.0,3200,3,16000,3200.0,0.29999,3,4
0.0,3200,3,16000,3200.0,0.29999,2,3
0.0,3200,3,16000,3200.0,0.29999,2,3
0.0,3200,3,16000,3200.0,0.29999,1,2
0.0,3200,3,16000,3200.0,0.29999,1,2
0.0,3200,3,16000,3200.0,0.29999,1,2
0.0,3200,3,16000,3200.0,0.29999,1,2
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.29998,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16000,-1.0,0.0,0,0
0.0,3200,3,16200,3200.0,0.40398,4,5
0.0,3200,3,16200,3200.0,0.40398,3,4
0.0,3200,3,16200,3200.0,0.40398,2,3
0.0,3200,3,16200,3200.0,0.40398,2,3
0.0,3200,3,16200,3200.0,0.40398,1,2
0.0,3200,3,16200,3200.0,0.40398,1,2
0.0,3200,3,16200,3200.0,0.40398,1,2
0.0,3200,3,16200,3200.0,0.40398,1,2
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.40398,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16200,-1.0,0.24566,0,0
0.0,3200,3,16400,3200.0,0.68546,4,5
0.0,3200,3,16400,3200.0,0.68546,3,4
0.0,3200,3,16400,3200.0,0.68546,2,3
0.0,3200,3,16400,3200.0,0.68546,2,3
0.0,3200,3,16400,3200.0,0.68546,1,2
0.0,3200,3,16400,3200.0,0.68546,1,2
0.0,3200,3,16400,3200.0,0.68546,1,2
0.0,3200,3,16400,3200.0,0.68546,1,2
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.68546,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16400,-1.0,0.60191,0,0
0.0,3200,3,16600,3200.0,0.83401,4,5
0.0,3200,3,16600,3200.0,0.83401,3,4
0.0,3200,3,16600,3200.0,0.83401,2,3
0.0,3200,3,16600,3200.0,0.83401,2,3
0.0,3200,3,16600,3200.0,0.83401,1,2
0.0,3200,3,16600,3200.0,0.83401,1,2
0.0,3200,3,16600,3200.0,0.83401,1,2
0.0,3200,3,16600,3200.0,0.83401,1,2
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.83401,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
0.0,3200,3,16600,-1.0,0.78992,0,0
